Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
53,239,2,68,34,34,34.0,0.0,133,133,133.0,0.0,1397489.54,16736.40167,79.66666667,54.84827557,143,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,64,64,8368.200837,8368.200837,34,133,73.6,54.22453319,2940.3,0,0,0,92.0,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,4066350,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.491841578,4066350.0,0.0,4066350,4066350,4066350,4066350.0,0.0,4066350,4066350,0,0.0,0.0,0,0,64,0,0.491841578,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,284,-1,0,32,0.0,0,0,0.0,0,0,DoS
445,10729527,25,7882,3072,0,315.28,704.4069917,420,0,153.6363636,139.7734716,1049.626885,4.38043541,233250.587,1581436.404,10700000,1,10700000,447063.625,2189383.85,10700000,1,10700000,510920.8095,2340590.92,10700000,1,524,464,2.330018835,2.050416575,0,3072,234.625,519.4266735,269804.0691,0,1,0,239.6170213,7882,8192,2051,23,20,3230.0,3230,3230,10700000.0,10700000,10700000,Normal Traffic
53,160,2,86,43,43,43.0,0.0,99,99,99.0,0.0,1775000.0,25000.0,53.33333333,87.17989065,154,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,12500.0,12500.0,43,99,65.4,30.67246322,940.8,0,0,0,81.75,86,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,112731,4,172,43,43,43.0,0.0,121,121,121.0,0.0,3672.459217,53.22404662,22546.2,31063.63468,61718,3,61768,20589.33333,35618.47695,61718,3,48,48.0,0.0,48,48,80,64,35.48269775,17.74134887,43,121,65.28571429,38.06010284,1448.571429,0,0,0,76.16666667,172,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,9293803,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.582365906,0.430394318,3097934.333,5364829.662,9292706,1,9293803,3097934.333,5364829.662,9292706,1,0,0.0,0.0,0,0,80,0,0.430394318,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,1097.0,1097,1097,9292706.0,9292706,9292706,DDoS
443,50798,1,6,6,6,6.0,0.0,6,6,6.0,0.0,236.2297728257,39.3716288043,50798.0,0.0,50798,50798,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,19.6858144021,19.6858144021,6,6,6.0,0.0,0.0,0,0,1,9.0,6,245,41,0,20,0.0,0,0,0.0,0,0,Normal Traffic
58082,3,2,258,258,0,129.0,182.4335495,0,0,0.0,0.0,86000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.6667,0.0,0,258,172.0,148.9563695,22188.0,0,0,1,258.0,258,122,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5816887,8,368,187,0,46.0,70.73289798,2713,2,693.0,1346.849905,539.8076325,2.062959105,528807.9091,1642988.835,5481411,49,5816887,830983.8571,2051175.133,5481411,49,208431,69477.0,60269.3614,116583,1560,172,84,1.37530607,0.687653035,0,2713,241.5384615,744.789077,554710.7692,0,1,0,261.6666667,368,8192,30016,7,20,335427.0,335427,335427,5481411.0,5481411,5481411,Normal Traffic
53,59645,1,54,54,54,54.0,0.0,70,70,70.0,0.0,2078.967223,33.5317294,59645.0,0.0,59645,59645,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,16.7658647,16.7658647,54,70,59.33333333,9.237604307,85.33333333,0,0,0,89.0,54,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
51155,238212,6,11601,5755,0,1933.5,2530.040612,20,6,13.0,9.899494937,48809.46384,33.58353064,34030.28571,88499.44169,234713,44,238212,47642.4,104583.6992,234713,44,48,48.0,0.0,48,48,144,40,25.18764798,8.395882659,0,5755,1291.888889,2219.676353,4926963.111,0,1,0,1453.375,11601,8192,256,4,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30973,2,62,31,31,31.0,0.0,47,47,47.0,0.0,5036.6448196817,129.1447389662,10324.3333333333,17876.2077167763,30966,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,64.5723694831,64.5723694831,31,47,37.4,8.7635609201,76.8,0,0,0,46.75,62,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,115412170,35,1288,517,0,36.8,109.3536626246,4380,0,1222.425,1189.3139562531,434.832825689,0.6498448127,1559623.91891892,3602593.99266202,10022539,0,115412170,3394475.58823529,4738816.00344205,10048002,4,110588046,2835590.92307692,4578221.78081975,10048260,48,720,812,0.3032609126,0.3465839001,0,4380,660.3289473684,1047.2346109401,1096700.33035088,0,1,0,669.1333333333,1288,29200,292,34,20,33443.6363636364,111761,25459,10020020.0909091,10022539,9996349,Normal Traffic
53,23450,1,51,51,51,51.0,0.0,135,135,135.0,0.0,7931.769723,85.28784648,23450.0,0.0,23450,23450,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,42.64392324,42.64392324,51,135,79.0,48.49742261,2352.0,0,0,0,118.5,51,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,195,2,68,34,34,34.0,0.0,66,66,66.0,0.0,1025641.026,20512.82051,65.0,106.5222981,188,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,40,10256.41026,10256.41026,34,66,46.8,17.52712184,307.2,0,0,0,58.5,68,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
54563,36165,2,44,38,6,22.0,22.627417,6,6,6.0,0.0,1382.552191,82.95313148,18082.5,25515.9482,36125,40,36165,36165.0,0.0,36165,36165,0,0.0,0.0,0,0,40,20,55.30208765,27.65104383,6,38,22.0,18.47520861,341.3333333,0,0,1,29.33333333,44,351,0,1,20,0.0,0,0,0.0,0,0,Normal Traffic
50092,10047598,1,6,6,6,6.0,0.0,6,6,6.0,0.0,3.582945894,0.597157649,2009519.6,4474496.559,10000000,3,0,0.0,0.0,0,0,10000000,2508433.0,5003538.288,10000000,3,20,100,0.099526275,0.497631374,6,6,6.0,0.0,0.0,0,0,1,7.0,6,229,0,0,20,33869.0,33869,33869,10000000.0,10000000,10000000,Normal Traffic
52830,49,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,40,0,40816.32653,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,0,0,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,2202456,5,30,6,6,6.0,0.0,0,0,0.0,0.0,13.62115747,2.270192912,550614.0,1100474.128,2201325,1,2202456,550614.0,1100474.128,2201325,1,0,0.0,0.0,0,0,100,0,2.270192912,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
443,80128716,50,3295,359,0,65.9,127.1745145179,2920,0,924.6388888889,872.2236647118,871.9595606649,1.5225502927,662220.79338843,2374609.77513461,10005546,1,75383371,1538436.14285714,3524824.95678264,10044776,3,80089898,1128026.73239437,3036370.93590538,10044790,1,1048,1452,0.6239960216,0.8985542711,0,2920,568.0406504065,793.8961549796,630271.104891377,0,1,0,572.6967213115,3295,8192,12501,46,20,766937.285714286,5130623,38439,10002115.7142857,10005546,10000030,Normal Traffic
4271,9429,2,6,6,0,3.0,4.2426406871,0,0,0.0,0.0,636.3347120585,212.1115706862,9429.0,0.0,9429,9429,9429,9429.0,0.0,9429,9429,0,0.0,0.0,0,0,52,0,212.1115706862,0.0,0,6,2.0,3.4641016151,12.0,0,0,1,3.0,6,98,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,109701262,5,152,134,0,30.4,57.97240723,1577,0,527.6666667,908.7542756,15.8156795,0.072925323,15700000.0,41400000.0,110000000,23,110000000,27400000.0,54800000.0,110000000,23,24052,12026.0,15747.26802,23161,891,112,72,0.045578327,0.027346996,0,1577,192.7777778,520.8838109,271319.9444,0,1,0,216.875,152,65535,946,4,20,0.0,0,0,0.0,0,0,Normal Traffic
443,17001,3,77,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,4529.1453443915,176.460208223,8500.5,11997.4807563922,16984,17,17001,8500.5,11997.4807563922,16984,17,0,0.0,0.0,0,0,96,0,176.460208223,0.0,0,46,30.75,21.6852484422,470.25,0,0,1,41.0,77,1958,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
123,66021208,2,96,48,48,48.0,0.0,48,48,48.0,0.0,2.908156421,0.060586592,22000000.0,38100000.0,66000000,23327,66000000,66000000.0,0.0,66000000,66000000,66000000,66000000.0,0.0,66000000,66000000,64,64,0.030293296,0.030293296,48,48,48.0,0.0,0.0,0,0,0,60.0,96,-1,-1,1,32,23327.0,23327,23327,66000000.0,66000000,66000000,Normal Traffic
45774,237,4,115,46,0,28.75,20.1225412577,6,6,6.0,0.0,561181.434599156,29535.864978903,39.5,68.222430329,170,1,237,79.0,133.3716611578,233,1,2,1.0,0.0,1,1,128,60,16877.6371308017,12658.2278481013,0,46,21.375,18.5852283894,345.4107142857,0,0,1,24.4285714286,115,118,0,2,32,0.0,0,0,0.0,0,0,Normal Traffic
80,189542,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10.55175106,189542.0,0.0,189542,189542,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,5.275875532,5.275875532,0,0,0.0,0.0,0.0,0,0,1,0.0,0,237,110,0,32,0.0,0,0,0.0,0,0,Normal Traffic
64571,215,2,12,6,6,6.0,0.0,0,0,0.0,0.0,55813.9534883721,9302.3255813954,215.0,0.0,215,215,215,215.0,0.0,215,215,0,0.0,0.0,0,0,40,0,9302.3255813954,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,123,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
59848,28,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,35714.28571,35714.28571,0,0,0.0,0.0,0.0,0,0,1,0.0,0,132,313,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,98305979,8,356,356,0,44.5,125.8650071,4344,0,1656.428571,1757.579003,121.5694114,0.152584819,7021855.643,26300000.0,98300000,1,98300000,14000000.0,37200000.0,98300000,1,11744,1957.333333,3970.2768,10005,33,264,232,0.08137857,0.071206249,0,4344,746.9375,1389.025532,1929391.929,0,0,1,796.7333333,356,274,235,1,32,972.0,972,972,98300000.0,98300000,98300000,DoS
38416,18197,3,31,31,0,10.33333333,17.89785834,0,0,0.0,0.0,1703.577513,164.8623399,9098.5,12865.80788,18196,1,18197,9098.5,12865.80788,18196,1,0,0.0,0.0,0,0,96,0,164.8623399,0.0,0,31,7.75,15.5,240.25,0,0,1,10.33333333,31,1006,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,23257,1,61,61,61,61.0,0.0,122,122,122.0,0.0,7868.598701,85.99561422,23257.0,0.0,23257,23257,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,42.99780711,42.99780711,61,122,81.33333333,35.21836642,1240.333333,0,0,0,122.0,61,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,223,2,64,32,32,32.0,0.0,102,102,102.0,0.0,1201793.722,17937.21973,74.33333333,88.23453594,173,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,64,64,8968.609865,8968.609865,32,102,60.0,38.34057903,1470.0,0,0,0,75.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,62631417,7,169,46,0,24.1428571429,23.1979063095,46,46,46.0,0.0,4.167237666,0.1436978506,7828927.125,20628758.3061667,58776289,18,62631417,10438569.5,23729197.5760973,58776289,18,58798327,58798327.0,0.0,58798327,58798327,224,64,0.1117649949,0.0319328557,0,46,30.7,21.684864153,470.2333333333,0,0,1,34.1111111111,169,1296,152,3,32,22363.0,22363,22363,58776289.0,58776289,58776289,Normal Traffic
48042,59,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16949.15254,16949.15254,0,0,0.0,0.0,0.0,0,0,1,0.0,0,114,338,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,3003625,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998793125,1501812.5,710169.2607,2003978,999647,3003625,1501812.5,710169.2607,2003978,999647,0,0.0,0.0,0,0,120,0,0.998793125,0.0,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,-1,0,40,0.0,0,0,0.0,0,0,DoS
80,10106790,5,30,6,6,6.0,0.0,0,0,0.0,0.0,2.968301508,0.494716918,2526697.5,5051393.733,10100000,1,10100000,2526697.5,5051393.733,10100000,1,0,0.0,0.0,0,0,100,0,0.494716918,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,3002.0,3002,3002,10100000.0,10100000,10100000,DDoS
80,5330947,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.251007185,0.750335728,1776982.333,3057223.589,5307134,160,5330947,2665473.5,3735872.106,5307134,23813,0,0.0,0.0,0,0,72,32,0.562751796,0.187583932,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,65535,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,167,2,84,42,42,42.0,0.0,70,70,70.0,0.0,1341317.365,23952.09581,55.66666667,55.89573627,115,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,40,40,11976.0479,11976.0479,42,70,53.2,15.33623161,235.2,0,0,0,66.5,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,97580784,7,356,356,0,50.85714286,134.5553524,5792,0,1932.5,2362.781391,122.4728836,0.133222951,8131732.0,28200000.0,97500000,2,97600000,16300000.0,39800000.0,97500000,4,42480,8496.0,13191.28263,30210,2,232,200,0.071735435,0.061487516,0,5792,853.6428571,1759.498775,3095835.94,0,0,1,919.3076923,356,251,235,1,32,1118.0,1118,1118,97500000.0,97500000,97500000,DoS
80,19974074,13,287,287,0,22.07692308,79.59947816,2896,0,1082.076923,862.341431,718.6315621,1.301687377,798962.96,2747259.043,9996194,6,10100000,841131.9167,2883121.537,9996202,44,20000000,1662574.25,3865773.101,10000000,67,424,412,0.650843689,0.650843689,0,2896,531.6296296,798.9542756,638327.9345,0,1,0,552.0769231,287,29200,4667,1,32,60189.0,97389,22989,9926848.0,9996194,9857502,Normal Traffic
443,13981,3,77,46,0,25.66666667,23.45918441,0,0,0.0,0.0,5507.47443,214.5769258,6990.5,9881.817267,13978,3,13981,6990.5,9881.817267,13978,3,0,0.0,0.0,0,0,96,0,214.5769258,0.0,0,46,30.75,21.68524844,470.25,0,0,1,41.0,77,404,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,99206789,7,314,308,0,44.85714286,116.0566364,4344,0,1932.5,1977.812908,120.0421878,0.131039419,8267232.417,28600000.0,99100000,1,99100000,16500000.0,40500000.0,99100000,1,100521,20104.2,39290.76418,89962,55,220,200,0.070559687,0.060479732,0,4344,850.6428571,1567.228107,2456203.94,0,0,1,916.0769231,314,251,235,2,20,982.0,982,982,99100000.0,99100000,99100000,DoS
34936,4,3,6,6,0,2.0,3.464101615,0,0,0.0,0.0,1500000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,84,0,750000.0,0.0,0,6,1.5,3.0,9.0,0,0,1,2.0,6,1028,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,79229,2,94,47,47,47.0,0.0,175,175,175.0,0.0,5604.008633,50.48656426,26409.66667,45737.68833,79223,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,40,25.24328213,25.24328213,47,175,98.2,70.10848736,4915.2,0,0,0,122.75,94,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,200,2,46,23,23,23.0,0.0,23,23,23.0,0.0,460000.0,20000.0,66.66666667,104.2704816,187,3,10,10.0,0.0,10,10,3,3.0,0.0,3,3,64,64,10000.0,10000.0,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,940637,1,43,43,43,43.0,0.0,265,265,265.0,0.0,327.4376832,2.126218722,940637.0,0.0,940637,940637,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,1.063109361,1.063109361,43,265,117.0,128.1717598,16428.0,0,0,0,175.5,43,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5856118,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.683046346,1952039.333,3344575.485,5813946,42,5856118,2928059.0,4081260.535,5813946,42172,0,0.0,0.0,0,0,104,40,0.512284759,0.170761586,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Normal Traffic
137,816,10,680,68,68,68.0,0.0,62,62,62.0,0.0,1593137.255,24509.80392,42.94736842,38.16553664,136,1,654,72.66666667,128.0185533,404,1,538,59.77777778,81.35689549,266,1,320,320,12254.90196,12254.90196,62,68,65.14285714,3.070597894,9.428571429,0,0,0,68.4,680,-1,-1,9,32,0.0,0,0,0.0,0,0,Normal Traffic
53,37984,2,100,50,50,50.0,0.0,112,112,112.0,0.0,8529.907329,105.3074979,12661.33333,21763.13926,37791,1,1,1.0,0.0,1,1,192,192.0,0.0,192,192,64,64,52.65374895,52.65374895,50,112,74.8,33.95879857,1153.2,0,0,0,93.5,100,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,36462,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,82.27743953,18231.0,25778.28481,36459,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,44,54.85162635,27.42581318,0,0,0.0,0.0,0.0,0,0,1,0.0,0,65535,349,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,198,2,84,42,42,42.0,0.0,114,114,114.0,0.0,1575757.576,20202.0202,66.0,111.718396,195,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,40,40,10101.0101,10101.0101,42,114,70.8,39.43602414,1555.2,0,0,0,88.5,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,116084228,23,860,478,0,37.39130435,108.5552809,2896,0,500.3478261,792.2806326,106.5433282,0.396263995,2579649.511,4352943.707,10000000,6,116000000,5276555.818,5010497.615,10000000,40,111000000,5025746.636,5137279.355,10000000,50,744,744,0.198131998,0.198131998,0,2896,263.1489362,600.8033744,360964.6947,0,1,0,268.8695652,860,29200,126,4,32,37070.0,103664,30871,9636612.333,10000000,5486600,Normal Traffic
5647,36,3,43,31,6,14.33333333,14.43375673,6,6,6.0,0.0,1361111.111,111111.1111,12.0,17.34935157,32,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,60,20,83333.33333,27777.77778,6,31,11.0,11.18033989,125.0,0,0,1,13.75,43,1022,0,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,237,2,92,46,46,46.0,0.0,191,191,191.0,0.0,2000000.0,16877.63713,79.0,135.099963,235,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,80,80,8438.818565,8438.818565,46,191,104.0,79.41977084,6307.5,0,0,0,130.0,92,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
53744,3,2,43,37,6,21.5,21.92031022,0,0,0.0,0.0,14300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,6,37,16.33333333,17.89785834,320.3333333,0,0,1,24.5,43,40958,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
110,104,1,0,0,0,0.0,0.0,6,6,6.0,0.0,57692.30769,19230.76923,104.0,0.0,104,104,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,9615.384615,9615.384615,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
3920,36,1,0,0,0,0.0,0.0,6,6,6.0,0.0,166666.6667,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,27777.77778,27777.77778,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
1186,51,1,2,2,2,2.0,0.0,6,6,6.0,0.0,156862.7451,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,19607.84314,19607.84314,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
80,152810,3,430,430,0,143.3333333,248.2606158,2266,0,566.5,1133.0,17642.82442,45.80852038,25468.33333,34286.16006,87913,4,120498,60249.0,39122.80399,87913,32585,120301,40100.33333,68627.80625,119343,4,104,136,19.63222302,26.17629736,0,2266,337.0,793.8247378,630157.7143,0,1,0,385.1428571,430,29200,235,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,126641,1,66,66,66,66.0,0.0,82,82,82.0,0.0,1168.65786,15.79267378,126641.0,0.0,126641,126641,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,7.896336889,7.896336889,66,82,71.33333333,9.237604307,85.33333333,0,0,0,107.0,66,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,62421,3,442,436,0,147.3333333,250.0106664,859,0,217.75,427.5093566,21034.58772,112.1417472,10403.5,11037.04904,23475,3,26247,13123.5,14410.12909,23313,2934,39235,13078.33333,13270.63135,26536,3,72,92,48.06074879,64.08099838,0,859,164.125,319.0586321,101798.4107,0,1,0,187.5714286,442,8192,31,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,25172543,7,433,431,0,61.85714286,162.7773823,1770,0,252.8571429,668.9971172,87.51598915,0.556161529,1936349.462,3839564.244,10000000,68,20100000,3347496.333,5162026.529,10000000,114,25100000,4191384.167,4922958.216,10000000,2159,164,188,0.278080764,0.278080764,0,1770,146.8666667,462.533067,213936.8381,0,1,0,157.3571429,433,8192,946,3,20,42448.5,61722,23175,10000000.0,10000000,9999586,Normal Traffic
443,7863,5,37,37,0,7.4,16.5469030335,0,0,0.0,0.0,4705.583110772,635.8896095638,1965.75,3787.3425489825,7645,1,7863,1965.75,3787.3425489825,7645,1,0,0.0,0.0,0,0,160,0,635.8896095638,0.0,0,37,6.1666666667,15.1051867472,228.1666666667,0,0,1,7.4,37,33181,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,47072,4,140,35,35,35.0,0.0,97,97,97.0,0.0,7095.513256,127.46431,9414.4,12894.46121,24148,3,24154,8051.333333,13940.12225,24148,3,3,3.0,0.0,3,3,104,40,84.97620666,42.48810333,35,97,52.71428571,30.25290226,915.2380952,0,0,0,61.5,140,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,29058,2,68,34,34,34.0,0.0,124,124,124.0,0.0,10874.80212,137.655723,9686.0,16770.58195,29051,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,40,68.82786152,68.82786152,34,124,70.0,49.29503018,2430.0,0,0,0,87.5,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,182,2,84,42,42,42.0,0.0,106,106,106.0,0.0,1626373.626,21978.02198,60.66666667,64.93329911,131,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,40,40,10989.01099,10989.01099,42,106,67.6,35.05424368,1228.8,0,0,0,84.5,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31292,2,82,41,41,41.0,0.0,121,121,121.0,0.0,10354.08411,127.8281989,10430.66667,18022.29137,31241,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,88,63.91409945,63.91409945,41,121,73.0,43.8178046,1920.0,0,0,0,91.25,82,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,299263,1,6,6,6,6.0,0.0,6,6,6.0,0.0,40.09850867,6.683084778,299263.0,0.0,299263,299263,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,3.341542389,3.341542389,6,6,6.0,0.0,0.0,1,0,0,9.0,6,0,33,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31276,1,56,56,56,56.0,0.0,116,116,116.0,0.0,5499.4244788336,63.9467962655,31276.0,0.0,31276,31276,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,31.9733981328,31.9733981328,56,116,76.0,34.6410161514,1200.0,0,0,0,114.0,56,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,47060,3,442,436,0,147.3333333333,250.0106664391,860,0,218.0,428.0093456924,27921.8019549511,148.746281343,7843.3333333333,11909.4831066116,23313,3,23321,11660.5,16245.7782977609,23148,173,23939,7979.6666666667,13453.9003018951,23513,3,72,92,63.7484062898,84.9978750531,0,860,164.25,319.3698035641,101997.071428571,0,1,0,187.7142857143,442,8192,31,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,1248064,3,0,0,0,0.0,0.0,6,6,6.0,0.0,14.42233732,4.807445772,249612.8,222616.2824,493872,86919,1160862,580431.0,509.1168825,580791,580071,1161145,580572.5,409.4148263,580862,580283,92,60,2.403722886,2.403722886,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Normal Traffic
53,119,2,46,23,23,23.0,0.0,23,23,23.0,0.0,773109.2437,33613.44538,39.66666667,63.51640208,113,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,64,64,16806.72269,16806.72269,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,99999186,2,16,8,8,8.0,0.0,0,0,0.0,0.0,0.160001302,0.040000326,33300000.0,57700000.0,100000000,48,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,64,64,0.020000163,0.020000163,0,8,4.8,4.38178046,19.2,0,0,1,6.0,16,229,235,1,32,48.0,48,48,100000000.0,100000000,100000000,DoS
80,98384659,6,344,326,0,57.33333333,131.6520667,8688,0,2319.0,3776.347044,121.3502199,0.111806049,9838465.9,31100000.0,98300000,3,98300000,19700000.0,44000000.0,98300000,3,98400000,24600000.0,49200000.0,98300000,189,164,168,0.060985118,0.050820931,0,8688,995.4166667,2561.039578,6558923.72,1,0,0,1085.909091,344,0,235,3,20,23996.0,23996,23996,98300000.0,98300000,98300000,DoS
